query_id,subject_id,identity_percent,alignment_length,evalue,bitscore,query_coverage,subject_coverage,mismatch,gapopen,qstart,qend,sstart,send,qlen,slen,refined_identity,refined_length,is_refined,annotation_confidence,rejection_reason
ENA|PV935594|PV935594.1_predicted_orf_133,sp|Q3LZX5|NS8_BCHK3,57.0,121,1.53e-55,168.0,100.0,100.0,52,0,1,121,1,121,121,121,57.0,121,0,0.0,Alternative match (lower alignment ranking).
ENA|PV935594|PV935594.1_predicted_orf_133,sp|Q3I5I8|NS8_BCRP3,56.2,121,2.17e-55,167.0,100.0,100.0,53,0,1,121,1,121,121,121,56.2,121,0,0.0,Alternative match (lower alignment ranking).
ENA|PV935594|PV935594.1_predicted_orf_134,sp|P59595|NCAP_SARS,91.0,422,5.98e-256,699.0,100.0,100.0,35,2,1,419,1,422,419,422,91.0,422,0,0.0,Alternative match (lower alignment ranking).
ENA|PV935594|PV935594.1_predicted_orf_134,sp|Q3I5I7|NCAP_BCRP3,90.7,421,3.33e-255,697.0,100.0,100.0,37,1,1,419,1,421,419,421,90.7,421,0,0.0,Alternative match (lower alignment ranking).
ENA|PV935594|PV935594.1_predicted_orf_134,sp|Q3LZX4|NCAP_BCHK3,90.3,421,1.57e-253,693.0,100.0,100.0,39,1,1,419,1,421,419,421,90.3,421,0,0.0,Alternative match (lower alignment ranking).
ENA|PV935594|PV935594.1_predicted_orf_134,sp|Q0Q468|NCAP_BC279,90.3,421,2.06e-251,688.0,100.0,100.0,38,2,1,419,1,420,419,420,90.3,421,0,0.0,Alternative match (lower alignment ranking).
ENA|PV935594|PV935594.1_predicted_orf_134,sp|K9N4V7|NCAP_MERS1,49.4,387,4.47e-98,298.0,89.02,90.75,168,8,12,384,6,378,419,411,49.4,387,0,0.0,Alternative match (lower alignment ranking).
ENA|PV935594|PV935594.1_predicted_orf_134,sp|A3EXA1|NCAP_BCHK4,50.9,350,1.43e-90,279.0,80.43,80.61,150,8,46,382,37,377,419,423,50.9,350,0,0.0,Alternative match (lower alignment ranking).
ENA|PV935594|PV935594.1_predicted_orf_134,sp|Q0Q4E6|NCAP_BC133,50.6,350,2.08e-90,279.0,80.43,80.42,151,8,46,382,37,377,419,424,50.6,350,0,0.0,Alternative match (lower alignment ranking).
ENA|PV935594|PV935594.1_predicted_orf_134,sp|A3EXD7|NCAP_BCHK5,52.4,359,3.59e-89,276.0,82.82,81.5,148,9,29,375,21,368,419,427,52.4,359,0,0.0,Alternative match (lower alignment ranking).
ENA|PV935594|PV935594.1_predicted_orf_134,sp|A3EXH0|NCAP_BCHK9,44.6,383,6.68e-73,235.0,88.07,81.2,195,5,12,380,13,392,419,468,44.6,383,0,0.0,Alternative match (lower alignment ranking).
ENA|PV935594|PV935594.1_predicted_orf_134,sp|P18446|NCAP_CVM1,37.2,325,4.41e-53,182.0,73.99,68.79,177,7,51,360,67,379,419,455,37.2,325,0,0.0,Alternative match (lower alignment ranking).
ENA|PV935594|PV935594.1_predicted_orf_134,sp|P18448|NCAP_CVMS,36.3,325,8.72e-52,179.0,73.99,68.94,180,7,51,360,67,379,419,454,36.3,325,0,0.0,Alternative match (lower alignment ranking).
ENA|PV935594|PV935594.1_predicted_orf_134,sp|P03417|NCAP_CVMJH,36.3,325,2.42e-51,178.0,73.99,68.79,180,7,51,360,67,379,419,455,36.3,325,0,0.0,Alternative match (lower alignment ranking).
ENA|PV935594|PV935594.1_predicted_orf_134,sp|P03416|NCAP_CVMA5,36.0,325,3.31e-51,177.0,73.99,68.94,181,7,51,360,67,379,419,454,36.0,325,0,0.0,Alternative match (lower alignment ranking).
ENA|PV935594|PV935594.1_predicted_orf_134,sp|P18447|NCAP_CVM3,36.0,325,3.31e-51,177.0,73.99,68.94,181,7,51,360,67,379,419,454,36.0,325,0,0.0,Alternative match (lower alignment ranking).
ENA|PV935594|PV935594.1_predicted_orf_134,sp|Q83360|NCAP_CVMDV,39.7,325,6.57e-51,177.0,73.99,68.79,169,7,51,360,67,379,419,455,39.7,325,0,0.0,Alternative match (lower alignment ranking).
ENA|PV935594|PV935594.1_predicted_orf_134,sp|Q9PY96|NCAP_CVM2,36.0,325,8.44e-51,176.0,73.99,69.4,181,7,51,360,63,375,419,451,36.0,325,0,0.0,Alternative match (lower alignment ranking).
ENA|PV935594|PV935594.1_predicted_orf_134,sp|Q02915|NCAP_CVRSD,36.0,325,1.25e-50,176.0,73.99,68.94,181,7,51,360,67,379,419,454,36.0,325,0,0.0,Alternative match (lower alignment ranking).
ENA|PV935594|PV935594.1_predicted_orf_134,sp|P59713|NCAP_CVPV,34.1,369,1.33e-50,176.0,84.49,76.15,207,8,51,404,67,414,419,457,34.1,369,0,0.0,Alternative match (lower alignment ranking).
ENA|PV935594|PV935594.1_predicted_orf_134,sp|Q9WCD0|NCAP_CVRNJ,36.3,325,3.4e-50,175.0,73.99,68.94,180,7,51,360,67,379,419,454,36.3,325,0,0.0,Alternative match (lower alignment ranking).
ENA|PV935594|PV935594.1_predicted_orf_134,sp|Q5MQC6|NCAP_CVHN1,35.9,334,9.85e-50,173.0,76.13,73.02,187,10,42,360,54,375,419,441,35.9,334,0,0.0,Alternative match (lower alignment ranking).
ENA|PV935594|PV935594.1_predicted_orf_134,sp|Q0ZME3|NCAP_CVHN5,35.6,334,1.37e-49,173.0,76.13,73.02,188,8,42,360,54,375,419,441,35.6,334,0,0.0,Alternative match (lower alignment ranking).
ENA|PV935594|PV935594.1_predicted_orf_134,sp|Q14EA6|NCAP_CVHN2,35.6,334,1.37e-49,173.0,76.13,73.02,188,8,42,360,54,375,419,441,35.6,334,0,0.0,Alternative match (lower alignment ranking).
ENA|PV935594|PV935594.1_predicted_orf_134,sp|P10527|NCAP_CVBM,40.0,330,3.2e-47,167.0,73.99,70.76,165,10,51,360,64,380,419,448,40.0,330,0,0.0,Alternative match (lower alignment ranking).
ENA|PV935594|PV935594.1_predicted_orf_134,sp|P26020|NCAP_CVBOK,40.0,330,3.2e-47,167.0,73.99,70.76,165,10,51,360,64,380,419,448,40.0,330,0,0.0,Alternative match (lower alignment ranking).
