orf_id,sequence_id,start,end,strand,frame,length_bp,length_aa,start_codon,confidence_score,overlap_flag,overlap_with
ENA|BN000065|BN000065.1_predicted_orf_845,ENA|BN000065|BN000065.1,81069,81287,+,3,219,72,TTG,0.5591,Overlap,"ORF_ENA|BN000065|BN000065.1_+2_81020_81196,ORF_ENA|BN000065|BN000065.1_+1_81118_81408,ORF_ENA|BN000065|BN000065.1_-2_81203_81316,ORF_ENA|BN000065|BN000065.1_-1_81216_81314"
ENA|BN000065|BN000065.1_predicted_orf_846,ENA|BN000065|BN000065.1,81118,81408,+,1,291,96,GTG,0.7362,Overlap,"ORF_ENA|BN000065|BN000065.1_+2_81020_81196,ORF_ENA|BN000065|BN000065.1_+3_81069_81287,ORF_ENA|BN000065|BN000065.1_-2_81203_81316,ORF_ENA|BN000065|BN000065.1_-1_81216_81314,ORF_ENA|BN000065|BN000065.1_+3_81327_81428"
ENA|BN000065|BN000065.1_predicted_orf_847,ENA|BN000065|BN000065.1,81203,81316,-,-2,114,37,ATG,0.5756,Overlap,"ORF_ENA|BN000065|BN000065.1_+3_81069_81287,ORF_ENA|BN000065|BN000065.1_+1_81118_81408,ORF_ENA|BN000065|BN000065.1_-1_81216_81314"
ENA|BN000065|BN000065.1_predicted_orf_848,ENA|BN000065|BN000065.1,81327,81428,+,3,102,33,GTG,0.4761,Overlap,ORF_ENA|BN000065|BN000065.1_+1_81118_81408
ENA|BN000065|BN000065.1_predicted_orf_849,ENA|BN000065|BN000065.1,81433,81564,+,1,132,43,GTG,0.4945,None,
ENA|BN000065|BN000065.1_predicted_orf_850,ENA|BN000065|BN000065.1,81537,81632,+,3,96,31,TTG,0.4085,Overlap,ORF_ENA|BN000065|BN000065.1_-1_81543_81710
ENA|BN000065|BN000065.1_predicted_orf_851,ENA|BN000065|BN000065.1,81543,81710,-,-1,168,55,ATG,0.6345,Overlap,ORF_ENA|BN000065|BN000065.1_+3_81537_81632
ENA|BN000065|BN000065.1_predicted_orf_852,ENA|BN000065|BN000065.1,81662,81928,-,-2,267,88,TTG,0.6361,Overlap,"ORF_ENA|BN000065|BN000065.1_+3_81723_81872,ORF_ENA|BN000065|BN000065.1_-1_81738_81893,ORF_ENA|BN000065|BN000065.1_-3_81814_81915"
ENA|BN000065|BN000065.1_predicted_orf_853,ENA|BN000065|BN000065.1,81723,81872,+,3,150,49,TTG,0.4589,Overlap,"ORF_ENA|BN000065|BN000065.1_-2_81662_81928,ORF_ENA|BN000065|BN000065.1_-1_81738_81893,ORF_ENA|BN000065|BN000065.1_-3_81814_81915"
ENA|BN000065|BN000065.1_predicted_orf_854,ENA|BN000065|BN000065.1,81882,81986,+,3,105,34,GTG,0.4768,None,
ENA|BN000065|BN000065.1_predicted_orf_855,ENA|BN000065|BN000065.1,81967,82059,-,-3,93,30,TTG,0.4083,None,
ENA|BN000065|BN000065.1_predicted_orf_856,ENA|BN000065|BN000065.1,82033,82233,+,1,201,66,GTG,0.5911,Overlap,"ORF_ENA|BN000065|BN000065.1_-3_82063_82194,ORF_ENA|BN000065|BN000065.1_-2_82112_82228,ORF_ENA|BN000065|BN000065.1_+2_82154_82273"
ENA|BN000065|BN000065.1_predicted_orf_857,ENA|BN000065|BN000065.1,82063,82194,-,-3,132,43,GTG,0.5009,Overlap,"ORF_ENA|BN000065|BN000065.1_+1_82033_82233,ORF_ENA|BN000065|BN000065.1_-2_82112_82228"
ENA|BN000065|BN000065.1_predicted_orf_858,ENA|BN000065|BN000065.1,82112,82228,-,-2,117,38,TTG,0.4276,Overlap,"ORF_ENA|BN000065|BN000065.1_+1_82033_82233,ORF_ENA|BN000065|BN000065.1_-3_82063_82194,ORF_ENA|BN000065|BN000065.1_+2_82154_82273"
ENA|BN000065|BN000065.1_predicted_orf_859,ENA|BN000065|BN000065.1,82154,82273,+,2,120,39,GTG,0.491,Overlap,"ORF_ENA|BN000065|BN000065.1_+1_82033_82233,ORF_ENA|BN000065|BN000065.1_-2_82112_82228"
ENA|BN000065|BN000065.1_predicted_orf_860,ENA|BN000065|BN000065.1,82374,82490,-,-1,117,38,TTG,0.4285,Overlap,ORF_ENA|BN000065|BN000065.1_+2_82397_82498
ENA|BN000065|BN000065.1_predicted_orf_861,ENA|BN000065|BN000065.1,82397,82498,+,2,102,33,ATG,0.5659,Overlap,ORF_ENA|BN000065|BN000065.1_-1_82374_82490
ENA|BN000065|BN000065.1_predicted_orf_862,ENA|BN000065|BN000065.1,82535,82627,+,2,93,30,TTG,0.4086,None,
ENA|BN000065|BN000065.1_predicted_orf_863,ENA|BN000065|BN000065.1,82584,82700,+,3,117,38,TTG,0.427,None,
ENA|BN000065|BN000065.1_predicted_orf_864,ENA|BN000065|BN000065.1,82697,82792,+,2,96,31,GTG,0.4613,Overlap,ORF_ENA|BN000065|BN000065.1_-1_82710_82883
ENA|BN000065|BN000065.1_predicted_orf_865,ENA|BN000065|BN000065.1,82710,82883,-,-1,174,57,GTG,0.5442,Overlap,ORF_ENA|BN000065|BN000065.1_+2_82697_82792
ENA|BN000065|BN000065.1_predicted_orf_866,ENA|BN000065|BN000065.1,82849,83001,-,-3,153,50,ATG,0.6143,Overlap,"ORF_ENA|BN000065|BN000065.1_+3_82878_83006,ORF_ENA|BN000065|BN000065.1_-1_82911_83057"
ENA|BN000065|BN000065.1_predicted_orf_867,ENA|BN000065|BN000065.1,82878,83006,+,3,129,42,ATG,0.5856,Overlap,"ORF_ENA|BN000065|BN000065.1_-3_82849_83001,ORF_ENA|BN000065|BN000065.1_-1_82911_83057"
ENA|BN000065|BN000065.1_predicted_orf_868,ENA|BN000065|BN000065.1,82911,83057,-,-1,147,48,GTG,0.5181,Overlap,"ORF_ENA|BN000065|BN000065.1_-3_82849_83001,ORF_ENA|BN000065|BN000065.1_+3_82878_83006"
ENA|BN000065|BN000065.1_predicted_orf_869,ENA|BN000065|BN000065.1,83032,83184,-,-3,153,50,ATG,0.6092,Overlap,ORF_ENA|BN000065|BN000065.1_+1_83044_83148
ENA|BN000065|BN000065.1_predicted_orf_870,ENA|BN000065|BN000065.1,83044,83148,+,1,105,34,ATG,0.5635,Overlap,ORF_ENA|BN000065|BN000065.1_-3_83032_83184
ENA|BN000065|BN000065.1_predicted_orf_871,ENA|BN000065|BN000065.1,83181,83297,-,-1,117,38,TTG,0.4284,None,
ENA|BN000065|BN000065.1_predicted_orf_872,ENA|BN000065|BN000065.1,83272,83403,+,1,132,43,GTG,0.5019,None,
ENA|BN000065|BN000065.1_predicted_orf_873,ENA|BN000065|BN000065.1,83384,83506,+,2,123,40,ATG,0.583,Overlap,ORF_ENA|BN000065|BN000065.1_-3_83404_83499
ENA|BN000065|BN000065.1_predicted_orf_874,ENA|BN000065|BN000065.1,83404,83499,-,-3,96,31,TTG,0.4088,Overlap,ORF_ENA|BN000065|BN000065.1_+2_83384_83506
ENA|BN000065|BN000065.1_predicted_orf_875,ENA|BN000065|BN000065.1,83735,83971,-,-2,237,78,TTG,0.5829,Overlap,"ORF_ENA|BN000065|BN000065.1_-1_83784_83975,ORF_ENA|BN000065|BN000065.1_+3_83787_83939"
ENA|BN000065|BN000065.1_predicted_orf_876,ENA|BN000065|BN000065.1,83784,83975,-,-1,192,63,ATG,0.6595,Overlap,"ORF_ENA|BN000065|BN000065.1_-2_83735_83971,ORF_ENA|BN000065|BN000065.1_+3_83787_83939,ORF_ENA|BN000065|BN000065.1_+1_83923_84180"
ENA|BN000065|BN000065.1_predicted_orf_877,ENA|BN000065|BN000065.1,83787,83939,+,3,153,50,ATG,0.6086,Overlap,"ORF_ENA|BN000065|BN000065.1_-2_83735_83971,ORF_ENA|BN000065|BN000065.1_-1_83784_83975"
ENA|BN000065|BN000065.1_predicted_orf_878,ENA|BN000065|BN000065.1,83923,84180,+,1,258,85,ATG,0.7749,Overlap,"ORF_ENA|BN000065|BN000065.1_-1_83784_83975,ORF_ENA|BN000065|BN000065.1_-1_83976_84143,ORF_ENA|BN000065|BN000065.1_-3_84049_84240"
ENA|BN000065|BN000065.1_predicted_orf_879,ENA|BN000065|BN000065.1,83976,84143,-,-1,168,55,TTG,0.4832,Overlap,"ORF_ENA|BN000065|BN000065.1_+1_83923_84180,ORF_ENA|BN000065|BN000065.1_-3_84049_84240"
ENA|BN000065|BN000065.1_predicted_orf_880,ENA|BN000065|BN000065.1,84049,84240,-,-3,192,63,TTG,0.5169,Overlap,"ORF_ENA|BN000065|BN000065.1_+1_83923_84180,ORF_ENA|BN000065|BN000065.1_-1_83976_84143"
ENA|BN000065|BN000065.1_predicted_orf_881,ENA|BN000065|BN000065.1,84221,84325,-,-2,105,34,GTG,0.4605,None,
ENA|BN000065|BN000065.1_predicted_orf_882,ENA|BN000065|BN000065.1,84422,84523,+,2,102,33,GTG,0.4694,None,
ENA|BN000065|BN000065.1_predicted_orf_883,ENA|BN000065|BN000065.1,84477,84887,+,3,411,136,TTG,0.7973,Overlap,"ORF_ENA|BN000065|BN000065.1_-2_84518_84790,ORF_ENA|BN000065|BN000065.1_-1_84540_84845,ORF_ENA|BN000065|BN000065.1_+1_84688_84786"
ENA|BN000065|BN000065.1_predicted_orf_884,ENA|BN000065|BN000065.1,84518,84790,-,-2,273,90,GTG,0.7038,Overlap,"ORF_ENA|BN000065|BN000065.1_+3_84477_84887,ORF_ENA|BN000065|BN000065.1_-1_84540_84845,ORF_ENA|BN000065|BN000065.1_+1_84688_84786"
ENA|BN000065|BN000065.1_predicted_orf_885,ENA|BN000065|BN000065.1,84540,84845,-,-1,306,101,TTG,0.6951,Overlap,"ORF_ENA|BN000065|BN000065.1_+3_84477_84887,ORF_ENA|BN000065|BN000065.1_-2_84518_84790,ORF_ENA|BN000065|BN000065.1_+1_84688_84786"
ENA|BN000065|BN000065.1_predicted_orf_886,ENA|BN000065|BN000065.1,84842,85021,-,-2,180,59,GTG,0.5595,Overlap,ORF_ENA|BN000065|BN000065.1_-1_84927_85037
ENA|BN000065|BN000065.1_predicted_orf_887,ENA|BN000065|BN000065.1,84927,85037,-,-1,111,36,TTG,0.4233,Overlap,"ORF_ENA|BN000065|BN000065.1_-2_84842_85021,ORF_ENA|BN000065|BN000065.1_+1_84979_85155"
ENA|BN000065|BN000065.1_predicted_orf_888,ENA|BN000065|BN000065.1,84979,85155,+,1,177,58,TTG,0.4965,Overlap,"ORF_ENA|BN000065|BN000065.1_-1_84927_85037,ORF_ENA|BN000065|BN000065.1_-3_85021_85122"
ENA|BN000065|BN000065.1_predicted_orf_889,ENA|BN000065|BN000065.1,85021,85122,-,-3,102,33,GTG,0.4727,Overlap,ORF_ENA|BN000065|BN000065.1_+1_84979_85155
ENA|BN000065|BN000065.1_predicted_orf_890,ENA|BN000065|BN000065.1,85179,85340,-,-1,162,53,GTG,0.5352,None,
ENA|BN000065|BN000065.1_predicted_orf_891,ENA|BN000065|BN000065.1,85359,85469,-,-1,111,36,TTG,0.4192,None,
ENA|BN000065|BN000065.1_predicted_orf_892,ENA|BN000065|BN000065.1,85480,85617,-,-3,138,45,GTG,0.5087,Overlap,"ORF_ENA|BN000065|BN000065.1_-1_85485_85598,ORF_ENA|BN000065|BN000065.1_-2_85502_85594"
ENA|BN000065|BN000065.1_predicted_orf_893,ENA|BN000065|BN000065.1,85602,85733,-,-1,132,43,ATG,0.5925,Overlap,ORF_ENA|BN000065|BN000065.1_-2_85667_85771
ENA|BN000065|BN000065.1_predicted_orf_894,ENA|BN000065|BN000065.1,85667,85771,-,-2,105,34,TTG,0.4184,Overlap,ORF_ENA|BN000065|BN000065.1_-1_85602_85733
ENA|BN000065|BN000065.1_predicted_orf_895,ENA|BN000065|BN000065.1,86209,86394,+,1,186,61,GTG,0.5677,Overlap,ORF_ENA|BN000065|BN000065.1_+2_86222_86338
ENA|BN000065|BN000065.1_predicted_orf_896,ENA|BN000065|BN000065.1,86451,86669,+,3,219,72,ATG,0.7102,Overlap,ORF_ENA|BN000065|BN000065.1_-2_86489_86803
ENA|BN000065|BN000065.1_predicted_orf_897,ENA|BN000065|BN000065.1,86489,86803,-,-2,315,104,TTG,0.7099,Overlap,"ORF_ENA|BN000065|BN000065.1_+3_86451_86669,ORF_ENA|BN000065|BN000065.1_+2_86732_86971"
ENA|BN000065|BN000065.1_predicted_orf_898,ENA|BN000065|BN000065.1,86732,86971,+,2,240,79,GTG,0.6541,Overlap,"ORF_ENA|BN000065|BN000065.1_-2_86489_86803,ORF_ENA|BN000065|BN000065.1_-1_86868_87338,ORF_ENA|BN000065|BN000065.1_-2_86912_87133"
ENA|BN000065|BN000065.1_predicted_orf_899,ENA|BN000065|BN000065.1,86868,87338,-,-1,471,156,GTG,0.885,Overlap,"ORF_ENA|BN000065|BN000065.1_+2_86732_86971,ORF_ENA|BN000065|BN000065.1_-2_86912_87133,ORF_ENA|BN000065|BN000065.1_+1_87049_87147,ORF_ENA|BN000065|BN000065.1_+1_87154_87252"
ENA|BN000065|BN000065.1_predicted_orf_900,ENA|BN000065|BN000065.1,87049,87147,+,1,99,32,TTG,0.412,Overlap,"ORF_ENA|BN000065|BN000065.1_-1_86868_87338,ORF_ENA|BN000065|BN000065.1_-2_86912_87133"
ENA|BN000065|BN000065.1_predicted_orf_901,ENA|BN000065|BN000065.1,87154,87252,+,1,99,32,GTG,0.4691,Overlap,ORF_ENA|BN000065|BN000065.1_-1_86868_87338
ENA|BN000065|BN000065.1_predicted_orf_902,ENA|BN000065|BN000065.1,87339,87434,+,3,96,31,TTG,0.4109,None,
ENA|BN000065|BN000065.1_predicted_orf_903,ENA|BN000065|BN000065.1,87415,87561,-,-3,147,48,GTG,0.5141,None,
ENA|BN000065|BN000065.1_predicted_orf_904,ENA|BN000065|BN000065.1,87558,87677,-,-1,120,39,ATG,0.5812,Overlap,"ORF_ENA|BN000065|BN000065.1_+1_87565_87723,ORF_ENA|BN000065|BN000065.1_-3_87586_87717"
ENA|BN000065|BN000065.1_predicted_orf_905,ENA|BN000065|BN000065.1,87565,87723,+,1,159,52,GTG,0.533,Overlap,"ORF_ENA|BN000065|BN000065.1_-1_87558_87677,ORF_ENA|BN000065|BN000065.1_-3_87586_87717"
ENA|BN000065|BN000065.1_predicted_orf_906,ENA|BN000065|BN000065.1,87586,87717,-,-3,132,43,GTG,0.5027,Overlap,"ORF_ENA|BN000065|BN000065.1_-1_87558_87677,ORF_ENA|BN000065|BN000065.1_+1_87565_87723"
ENA|BN000065|BN000065.1_predicted_orf_907,ENA|BN000065|BN000065.1,87678,87809,-,-1,132,43,GTG,0.5026,Overlap,ORF_ENA|BN000065|BN000065.1_+1_87730_87834
ENA|BN000065|BN000065.1_predicted_orf_908,ENA|BN000065|BN000065.1,87730,87834,+,1,105,34,GTG,0.4773,Overlap,ORF_ENA|BN000065|BN000065.1_-1_87678_87809
ENA|BN000065|BN000065.1_predicted_orf_909,ENA|BN000065|BN000065.1,87928,88026,-,-3,99,32,TTG,0.4139,Overlap,ORF_ENA|BN000065|BN000065.1_+2_87956_88105
ENA|BN000065|BN000065.1_predicted_orf_910,ENA|BN000065|BN000065.1,87956,88105,+,2,150,49,GTG,0.5209,Overlap,"ORF_ENA|BN000065|BN000065.1_-3_87928_88026,ORF_ENA|BN000065|BN000065.1_-1_87993_88235"
ENA|BN000065|BN000065.1_predicted_orf_911,ENA|BN000065|BN000065.1,87993,88235,-,-1,243,80,TTG,0.5994,Overlap,ORF_ENA|BN000065|BN000065.1_+2_87956_88105
ENA|BN000065|BN000065.1_predicted_orf_912,ENA|BN000065|BN000065.1,88197,88289,+,3,93,30,GTG,0.4695,Overlap,"ORF_ENA|BN000065|BN000065.1_-2_88202_88387,ORF_ENA|BN000065|BN000065.1_+1_88204_88302"
ENA|BN000065|BN000065.1_predicted_orf_913,ENA|BN000065|BN000065.1,88202,88387,-,-2,186,61,ATG,0.6576,Overlap,"ORF_ENA|BN000065|BN000065.1_+3_88197_88289,ORF_ENA|BN000065|BN000065.1_+1_88204_88302"
ENA|BN000065|BN000065.1_predicted_orf_914,ENA|BN000065|BN000065.1,88204,88302,+,1,99,32,ATG,0.5636,Overlap,"ORF_ENA|BN000065|BN000065.1_+3_88197_88289,ORF_ENA|BN000065|BN000065.1_-2_88202_88387"
ENA|BN000065|BN000065.1_predicted_orf_915,ENA|BN000065|BN000065.1,88339,88437,+,1,99,32,TTG,0.412,None,
ENA|BN000065|BN000065.1_predicted_orf_916,ENA|BN000065|BN000065.1,88389,88595,-,-1,207,68,ATG,0.6902,Overlap,"ORF_ENA|BN000065|BN000065.1_-2_88448_88549,ORF_ENA|BN000065|BN000065.1_+1_88474_88758"
ENA|BN000065|BN000065.1_predicted_orf_917,ENA|BN000065|BN000065.1,88474,88758,+,1,285,94,TTG,0.6675,Overlap,"ORF_ENA|BN000065|BN000065.1_-1_88389_88595,ORF_ENA|BN000065|BN000065.1_-2_88448_88549,ORF_ENA|BN000065|BN000065.1_+2_88637_88789"
ENA|BN000065|BN000065.1_predicted_orf_918,ENA|BN000065|BN000065.1,88637,88789,+,2,153,50,ATG,0.6138,Overlap,ORF_ENA|BN000065|BN000065.1_+1_88474_88758
ENA|BN000065|BN000065.1_predicted_orf_919,ENA|BN000065|BN000065.1,88863,88985,+,3,123,40,TTG,0.4216,Overlap,"ORF_ENA|BN000065|BN000065.1_-1_88884_89060,ORF_ENA|BN000065|BN000065.1_-2_88901_89002"
ENA|BN000065|BN000065.1_predicted_orf_920,ENA|BN000065|BN000065.1,88884,89060,-,-1,177,58,ATG,0.6407,Overlap,"ORF_ENA|BN000065|BN000065.1_+3_88863_88985,ORF_ENA|BN000065|BN000065.1_-2_88901_89002,ORF_ENA|BN000065|BN000065.1_+1_88987_89085"
ENA|BN000065|BN000065.1_predicted_orf_921,ENA|BN000065|BN000065.1,88987,89085,+,1,99,32,ATG,0.5613,Overlap,"ORF_ENA|BN000065|BN000065.1_-1_88884_89060,ORF_ENA|BN000065|BN000065.1_+3_89025_89174"
ENA|BN000065|BN000065.1_predicted_orf_922,ENA|BN000065|BN000065.1,89025,89174,+,3,150,49,ATG,0.6081,Overlap,ORF_ENA|BN000065|BN000065.1_+1_88987_89085
ENA|BN000065|BN000065.1_predicted_orf_923,ENA|BN000065|BN000065.1,89143,89337,-,-3,195,64,TTG,0.5185,Overlap,"ORF_ENA|BN000065|BN000065.1_+2_89171_89353,ORF_ENA|BN000065|BN000065.1_-2_89273_89365,ORF_ENA|BN000065|BN000065.1_-1_89283_89375"
ENA|BN000065|BN000065.1_predicted_orf_924,ENA|BN000065|BN000065.1,89171,89353,+,2,183,60,TTG,0.4996,Overlap,"ORF_ENA|BN000065|BN000065.1_-3_89143_89337,ORF_ENA|BN000065|BN000065.1_-2_89273_89365,ORF_ENA|BN000065|BN000065.1_-1_89283_89375"
ENA|BN000065|BN000065.1_predicted_orf_925,ENA|BN000065|BN000065.1,89273,89365,-,-2,93,30,TTG,0.4091,Overlap,"ORF_ENA|BN000065|BN000065.1_-3_89143_89337,ORF_ENA|BN000065|BN000065.1_+2_89171_89353,ORF_ENA|BN000065|BN000065.1_-1_89283_89375"
ENA|BN000065|BN000065.1_predicted_orf_926,ENA|BN000065|BN000065.1,89283,89375,-,-1,93,30,TTG,0.4087,Overlap,"ORF_ENA|BN000065|BN000065.1_-3_89143_89337,ORF_ENA|BN000065|BN000065.1_+2_89171_89353,ORF_ENA|BN000065|BN000065.1_-2_89273_89365"
ENA|BN000065|BN000065.1_predicted_orf_927,ENA|BN000065|BN000065.1,89362,89457,-,-3,96,31,GTG,0.4708,Overlap,ORF_ENA|BN000065|BN000065.1_-2_89372_89476
ENA|BN000065|BN000065.1_predicted_orf_928,ENA|BN000065|BN000065.1,89372,89476,-,-2,105,34,GTG,0.4782,Overlap,ORF_ENA|BN000065|BN000065.1_-3_89362_89457
ENA|BN000065|BN000065.1_predicted_orf_929,ENA|BN000065|BN000065.1,89497,89592,+,1,96,31,TTG,0.4037,None,
ENA|BN000065|BN000065.1_predicted_orf_930,ENA|BN000065|BN000065.1,89626,89727,+,1,102,33,TTG,0.4127,Overlap,ORF_ENA|BN000065|BN000065.1_+2_89660_89848
ENA|BN000065|BN000065.1_predicted_orf_931,ENA|BN000065|BN000065.1,89660,89848,+,2,189,62,GTG,0.5726,Overlap,"ORF_ENA|BN000065|BN000065.1_+1_89626_89727,ORF_ENA|BN000065|BN000065.1_+3_89796_89957"
ENA|BN000065|BN000065.1_predicted_orf_932,ENA|BN000065|BN000065.1,89796,89957,+,3,162,53,ATG,0.6267,Overlap,"ORF_ENA|BN000065|BN000065.1_+2_89660_89848,ORF_ENA|BN000065|BN000065.1_-3_89827_89922"
ENA|BN000065|BN000065.1_predicted_orf_933,ENA|BN000065|BN000065.1,89827,89922,-,-3,96,31,ATG,0.56,Overlap,ORF_ENA|BN000065|BN000065.1_+3_89796_89957
ENA|BN000065|BN000065.1_predicted_orf_934,ENA|BN000065|BN000065.1,89923,90024,-,-3,102,33,ATG,0.5572,None,
ENA|BN000065|BN000065.1_predicted_orf_935,ENA|BN000065|BN000065.1,90127,90237,+,1,111,36,GTG,0.4833,Overlap,ORF_ENA|BN000065|BN000065.1_-2_90179_90364
ENA|BN000065|BN000065.1_predicted_orf_936,ENA|BN000065|BN000065.1,90179,90364,-,-2,186,61,GTG,0.5661,Overlap,ORF_ENA|BN000065|BN000065.1_+1_90127_90237
ENA|BN000065|BN000065.1_predicted_orf_937,ENA|BN000065|BN000065.1,90331,90501,+,1,171,56,TTG,0.4854,None,
ENA|BN000065|BN000065.1_predicted_orf_938,ENA|BN000065|BN000065.1,90606,90740,+,3,135,44,TTG,0.4455,None,
ENA|BN000065|BN000065.1_predicted_orf_939,ENA|BN000065|BN000065.1,90760,90921,-,-3,162,53,GTG,0.536,Overlap,"ORF_ENA|BN000065|BN000065.1_+2_90773_90871,ORF_ENA|BN000065|BN000065.1_+3_90822_90929"
ENA|BN000065|BN000065.1_predicted_orf_940,ENA|BN000065|BN000065.1,90773,90871,+,2,99,32,GTG,0.4707,Overlap,ORF_ENA|BN000065|BN000065.1_-3_90760_90921
ENA|BN000065|BN000065.1_predicted_orf_941,ENA|BN000065|BN000065.1,90822,90929,+,3,108,35,GTG,0.4807,Overlap,ORF_ENA|BN000065|BN000065.1_-3_90760_90921
ENA|BN000065|BN000065.1_predicted_orf_942,ENA|BN000065|BN000065.1,90966,91277,+,3,312,103,TTG,0.7075,Overlap,"ORF_ENA|BN000065|BN000065.1_+2_90986_91078,ORF_ENA|BN000065|BN000065.1_-2_91007_91156,ORF_ENA|BN000065|BN000065.1_-1_91206_91385"
ENA|BN000065|BN000065.1_predicted_orf_943,ENA|BN000065|BN000065.1,91007,91156,-,-2,150,49,ATG,0.6115,Overlap,"ORF_ENA|BN000065|BN000065.1_+3_90966_91277,ORF_ENA|BN000065|BN000065.1_+2_90986_91078"
ENA|BN000065|BN000065.1_predicted_orf_944,ENA|BN000065|BN000065.1,91206,91385,-,-1,180,59,GTG,0.5587,Overlap,"ORF_ENA|BN000065|BN000065.1_+3_90966_91277,ORF_ENA|BN000065|BN000065.1_+2_91238_91441,ORF_ENA|BN000065|BN000065.1_+1_91246_91497"
ENA|BN000065|BN000065.1_predicted_orf_945,ENA|BN000065|BN000065.1,91238,91441,+,2,204,67,GTG,0.5964,Overlap,"ORF_ENA|BN000065|BN000065.1_-1_91206_91385,ORF_ENA|BN000065|BN000065.1_+1_91246_91497"
ENA|BN000065|BN000065.1_predicted_orf_946,ENA|BN000065|BN000065.1,91246,91497,+,1,252,83,ATG,0.7648,Overlap,"ORF_ENA|BN000065|BN000065.1_-1_91206_91385,ORF_ENA|BN000065|BN000065.1_+2_91238_91441"
ENA|BN000065|BN000065.1_predicted_orf_947,ENA|BN000065|BN000065.1,91784,91879,-,-2,96,31,TTG,0.4111,Overlap,"ORF_ENA|BN000065|BN000065.1_+3_91788_91883,ORF_ENA|BN000065|BN000065.1_-1_91800_91913"
ENA|BN000065|BN000065.1_predicted_orf_948,ENA|BN000065|BN000065.1,91788,91883,+,3,96,31,TTG,0.4111,Overlap,"ORF_ENA|BN000065|BN000065.1_-2_91784_91879,ORF_ENA|BN000065|BN000065.1_-1_91800_91913"
ENA|BN000065|BN000065.1_predicted_orf_949,ENA|BN000065|BN000065.1,91800,91913,-,-1,114,37,TTG,0.4259,Overlap,"ORF_ENA|BN000065|BN000065.1_-2_91784_91879,ORF_ENA|BN000065|BN000065.1_+3_91788_91883,ORF_ENA|BN000065|BN000065.1_-3_91846_91947"
ENA|BN000065|BN000065.1_predicted_orf_950,ENA|BN000065|BN000065.1,91846,91947,-,-3,102,33,GTG,0.4762,Overlap,ORF_ENA|BN000065|BN000065.1_-1_91800_91913
ENA|BN000065|BN000065.1_predicted_orf_951,ENA|BN000065|BN000065.1,91916,92020,+,2,105,34,TTG,0.4176,None,
ENA|BN000065|BN000065.1_predicted_orf_952,ENA|BN000065|BN000065.1,91990,92115,+,1,126,41,TTG,0.4346,Overlap,"ORF_ENA|BN000065|BN000065.1_-1_92013_92171,ORF_ENA|BN000065|BN000065.1_+3_92046_92288"
ENA|BN000065|BN000065.1_predicted_orf_953,ENA|BN000065|BN000065.1,92013,92171,-,-1,159,52,GTG,0.533,Overlap,"ORF_ENA|BN000065|BN000065.1_+1_91990_92115,ORF_ENA|BN000065|BN000065.1_+3_92046_92288,ORF_ENA|BN000065|BN000065.1_-3_92089_92196"
ENA|BN000065|BN000065.1_predicted_orf_954,ENA|BN000065|BN000065.1,92046,92288,+,3,243,80,TTG,0.5995,Overlap,"ORF_ENA|BN000065|BN000065.1_+1_91990_92115,ORF_ENA|BN000065|BN000065.1_-1_92013_92171,ORF_ENA|BN000065|BN000065.1_-3_92089_92196"
ENA|BN000065|BN000065.1_predicted_orf_955,ENA|BN000065|BN000065.1,92089,92196,-,-3,108,35,ATG,0.5709,Overlap,"ORF_ENA|BN000065|BN000065.1_-1_92013_92171,ORF_ENA|BN000065|BN000065.1_+3_92046_92288"
ENA|BN000065|BN000065.1_predicted_orf_956,ENA|BN000065|BN000065.1,92260,92373,-,-3,114,37,GTG,0.4799,None,
ENA|BN000065|BN000065.1_predicted_orf_957,ENA|BN000065|BN000065.1,92360,92542,+,2,183,60,GTG,0.5635,Overlap,ORF_ENA|BN000065|BN000065.1_-1_92460_92564
ENA|BN000065|BN000065.1_predicted_orf_958,ENA|BN000065|BN000065.1,92460,92564,-,-1,105,34,ATG,0.5617,Overlap,ORF_ENA|BN000065|BN000065.1_+2_92360_92542
ENA|BN000065|BN000065.1_predicted_orf_959,ENA|BN000065|BN000065.1,92534,92740,-,-2,207,68,TTG,0.5406,Overlap,ORF_ENA|BN000065|BN000065.1_-1_92658_92759
ENA|BN000065|BN000065.1_predicted_orf_960,ENA|BN000065|BN000065.1,92658,92759,-,-1,102,33,GTG,0.472,Overlap,ORF_ENA|BN000065|BN000065.1_-2_92534_92740
ENA|BN000065|BN000065.1_predicted_orf_961,ENA|BN000065|BN000065.1,92749,92853,-,-3,105,34,TTG,0.4171,Overlap,ORF_ENA|BN000065|BN000065.1_+1_92767_93003
ENA|BN000065|BN000065.1_predicted_orf_962,ENA|BN000065|BN000065.1,92767,93003,+,1,237,78,ATG,0.7382,Overlap,"ORF_ENA|BN000065|BN000065.1_-3_92749_92853,ORF_ENA|BN000065|BN000065.1_+3_92889_93020"
ENA|BN000065|BN000065.1_predicted_orf_963,ENA|BN000065|BN000065.1,92889,93020,+,3,132,43,TTG,0.4327,Overlap,ORF_ENA|BN000065|BN000065.1_+1_92767_93003
ENA|BN000065|BN000065.1_predicted_orf_964,ENA|BN000065|BN000065.1,92995,93093,-,-3,99,32,GTG,0.4713,None,
ENA|BN000065|BN000065.1_predicted_orf_965,ENA|BN000065|BN000065.1,93150,93266,+,3,117,38,TTG,0.4283,None,
